ID,Delay
297,0.1566920834357945
298,0.16910943142604978
299,0.24240435794124224
300,0.16343738875150637
301,0.18620536054986517
302,0.214176399890462
303,0.214176399890462
304,0.22093355025688566
305,0.20830283502584382
306,0.1710943336176268
307,0.16910943142604978
308,0.25821266188059433
309,0.17644564829944592
310,0.16910943142604978
311,0.1706368292808347
312,0.214176399890462
313,0.1566920834357945
314,0.16810339121463116
315,0.1706368292808347
316,0.24240435794124224
317,0.22093355025688566
318,0.20830283502584382
319,0.25821266188059433
320,0.16856327897626122
321,0.16810339121463116
322,0.16343738875150637
323,0.25821266188059433
324,0.21377673945674264
325,0.20830283502584382
326,0.22093355025688566
327,0.1706368292808347
328,0.1710943336176268
329,0.16810339121463116
330,0.1710943336176268
331,0.20830283502584382
332,0.24240435794124224
333,0.20830283502584382
334,0.24240435794124224
335,0.17644564829944592
336,0.18620536054986517
337,0.16910943142604978
338,0.1710801769283218
339,0.16856327897626122
340,0.22093355025688566
341,0.1710943336176268
342,0.1706368292808347
343,0.16810339121463116
344,0.1706368292808347
345,0.17644564829944592
346,0.214176399890462
347,0.22093355025688566
348,0.1566920834357945
349,0.16343738875150637
350,0.25821266188059433
351,0.22255093353853675
352,0.2171051227497723
353,0.22142685673951312
354,0.23978232201333166
355,0.1917662912035929
356,0.20967201815783074
357,0.25873779390271606
358,0.25873779390271606
359,0.2223712727833034
360,0.23978232201333166
361,0.2578055929227645
362,0.22027139853355998
363,0.2578055929227645
364,0.2223712727833034
365,0.22255093353853675
366,0.20967201815783074
367,0.1917662912035929
368,0.24023216758711688
369,0.20791786100024795
370,0.2423886684963879
371,0.23978232201333166
372,0.22255093353853675
373,0.22780823391036065
374,0.20791786100024795
375,0.2578055929227645
376,0.25873779390271606
377,0.22027139853355998
378,0.2171051227497723
379,0.22142685673951312
380,0.22780823391036065
381,0.2223712727833034
382,0.22027139853355998
383,0.22255093353853675
384,0.22027139853355998
385,0.22255093353853675
386,0.22027139853355998
387,0.22780823391036065
388,0.2171051227497723
389,0.22255093353853675
390,0.23978232201333166
391,0.23978232201333166
392,0.2171051227497723
393,0.25873779390271606
394,0.2223712727833034
395,0.24023216758711688
396,0.2223712727833034
397,0.22255093353853675
398,0.24023216758711688
399,0.22027139853355998
400,0.2578055929227645
401,0.2171051227497723
402,0.24023216758711688
403,0.24575417336994299
404,0.1917662912035929
405,0.22027139853355998
406,0.23978232201333166
407,0.2423886684963879
408,0.22142685673951312
409,0.24575417336994299
410,0.22142685673951312
411,0.1917662912035929
412,0.22255093353853675
413,0.22780823391036065
414,0.2223712727833034
415,0.2223712727833034
416,0.25873779390271606
417,0.22142685673951312
418,0.25873779390271606
419,0.22780823391036065
420,0.2223712727833034
421,0.22255093353853675
422,0.25873779390271606
423,0.2171051227497723
424,0.2423886684963879
425,0.23978232201333166
426,0.22027139853355998
427,0.22142685673951312
428,0.22142685673951312
429,0.20967201815783074
430,0.25873779390271606
431,0.24023216758711688
432,0.23978232201333166
433,0.22027139853355998
434,0.22255093353853675
435,0.20967201815783074
436,0.2423886684963879
437,0.23978232201333166
438,0.1917662912035929
439,0.23978232201333166
440,0.20967201815783074
441,0.24575417336994299
442,0.20967201815783074
443,0.2171051227497723
444,0.23978232201333166
445,0.24575417336994299
446,0.2171051227497723
447,0.1917662912035929
448,0.1917662912035929
449,0.2423886684963879
450,0.23978232201333166
451,0.2423886684963879
452,0.22142685673951312
453,0.22142685673951312
454,0.2171051227497723
455,0.2578055929227645
456,0.1917662912035929
457,0.24575417336994299
458,0.20791786100024795
459,0.22142685673951312
460,0.24023216758711688
461,0.20967201815783074
462,0.22780823391036065
463,0.22780823391036065
464,0.23978232201333166
465,0.2223712727833034
466,0.1917662912035929
467,0.2171051227497723
468,0.20967201815783074
469,0.24023216758711688
470,0.22142685673951312
471,0.22255093353853675
472,0.20791786100024795
473,0.23978232201333166
474,0.20967201815783074
475,0.2171051227497723
476,0.2171051227497723
477,0.24575417336994299
478,0.2423886684963879
479,0.23978232201333166
480,0.24575417336994299
481,0.24575417336994299
482,0.22255093353853675
483,0.20791786100024795
484,0.22780823391036065
485,0.20967201815783074
486,0.22027139853355998
487,0.2423886684963879
488,0.22255093353853675
489,0.22142685673951312
490,0.25873779390271606
491,0.22780823391036065
492,0.22142685673951312
493,0.23978232201333166
494,0.22142685673951312
495,0.2578055929227645
496,0.22255093353853675
497,0.22255093353853675
498,0.20791786100024795
499,0.23978232201333166
500,0.22142685673951312
501,0.24023216758711688
502,0.20967201815783074
503,0.1917662912035929
504,0.2171051227497723
505,0.2578055929227645
506,0.23978232201333166
507,0.22142685673951312
508,0.22780823391036065
509,0.2171051227497723
510,0.24023216758711688
511,0.23978232201333166
512,0.2736977223912951
513,0.24463982069391185
514,0.29080981174179066
515,0.30228175295448373
516,0.2772327078195638
517,0.26684570576793687
518,0.29080981174179066
519,0.2968091819328567
520,0.24463982069391185
521,0.2736977223912951
522,0.24572222814166936
523,0.1866331940338476
524,0.26581246743728704
525,0.27032220017217257
526,0.2772327078195638
527,0.2968091819328567
528,0.2772327078195638
529,0.24463982069391185
530,0.2720843888893219
531,0.2838620989045125
532,0.2736977223912951
533,0.27032220017217257
534,0.2736977223912951
535,0.26581246743728704
536,0.2896128293575277
537,0.24572222814166936
538,0.2733649328801212
539,0.26581246743728704
540,0.29080981174179066
541,0.26581246743728704
542,0.2733649328801212
543,0.2720843888893219
544,0.2736977223912951
545,0.24463982069391185
546,0.2720843888893219
547,0.24572222814166936
548,0.29080981174179066
549,0.26581246743728704
550,0.2772327078195638
551,0.29080981174179066
552,0.26581246743728704
553,0.26684570576793687
554,0.2968091819328567
555,0.29080981174179066
556,0.1866331940338476
557,0.24463982069391185
558,0.28147823802920613
559,0.26684570576793687
560,0.2736977223912951
561,0.27032220017217257
562,0.2772327078195638
563,0.28147823802920613
564,0.2896128293575277
565,0.2720843888893219
566,0.29080981174179066
567,0.24572222814166936
568,0.1866331940338476
569,0.27032220017217257
570,0.24463982069391185
571,0.28147823802920613
572,0.26581246743728704
573,0.1866331940338476
574,0.24572222814166936
575,0.2772327078195638
576,0.24463982069391185
577,0.26581246743728704
578,0.24463982069391185
579,0.2772327078195638
580,0.26581246743728704
581,0.24572222814166936
582,0.24463982069391185
583,0.24463982069391185
584,0.2720843888893219
585,0.24463982069391185
586,0.28147823802920613
587,0.2733649328801212
588,0.28147823802920613
589,0.30228175295448373
590,0.29080981174179066
591,0.24463982069391185
592,0.2720843888893219
593,0.2896128293575277
594,0.2968091819328567
595,0.1866331940338476
596,0.24463982069391185
597,0.24572222814166936
598,0.26581246743728704
599,0.24463982069391185
600,0.30228175295448373
601,0.24463982069391185
602,0.24572222814166936
603,0.2733649328801212
604,0.24463982069391185
605,0.2736977223912951
606,0.1866331940338476
607,0.2720843888893219
608,0.24463982069391185
609,0.30228175295448373
610,0.26581246743728704
611,0.2968091819328567
612,0.2736977223912951
613,0.2733649328801212
614,0.28147823802920613
615,0.28147823802920613
616,0.26684570576793687
617,0.1866331940338476
618,0.26684570576793687
619,0.2736977223912951
620,0.26581246743728704
621,0.1866331940338476
622,0.27032220017217257
623,0.24463982069391185
624,0.2736977223912951
625,0.1866331940338476
626,0.2772327078195638
627,0.24572222814166936
628,0.2896128293575277
629,0.2736977223912951
630,0.26684570576793687
631,0.30228175295448373
632,0.30228175295448373
633,0.2733649328801212
634,0.2896128293575277
635,0.27032220017217257
636,0.24463982069391185
637,0.2733649328801212
638,0.26684570576793687
639,0.2838620989045125
640,0.29080981174179066
641,0.28147823802920613
642,0.2720843888893219
643,0.29080981174179066
644,0.1866331940338476
645,0.24572222814166936
646,0.30228175295448373
647,0.30228175295448373
648,0.2896128293575277
649,0.24572222814166936
650,0.2896128293575277
651,0.26684570576793687
652,0.2733649328801212
653,0.2968091819328567
654,0.2838620989045125
655,0.24463982069391185
656,0.30228175295448373
657,0.2968091819328567
658,0.2720843888893219
659,0.2736977223912951
660,0.28147823802920613
661,0.2968091819328567
662,0.1866331940338476
663,0.26581246743728704
664,0.2968091819328567
665,0.24572222814166936
666,0.24463982069391185
667,0.30228175295448373
668,0.27032220017217257
669,0.22979341841262715
670,0.1710801769283218
671,0.2617759988907055
672,0.2217177740462743
673,0.2217177740462743
674,0.20293480210952342
675,0.2217177740462743
676,0.22979341841262715
677,0.2617759988907055
678,0.17328985712084294
679,0.26475824068187415
680,0.15504191518362323
681,0.1710801769283218
682,0.1710801769283218
683,0.26475824068187415
684,0.2699435569572288
685,0.2699435569572288
686,0.1710801769283218
687,0.165498998045876
688,0.15504191518362323
689,0.25072205545291393
690,0.20913349660095265
691,0.20913349660095265
692,0.26475824068187415
693,0.15504191518362323
694,0.165498998045876
695,0.22979341841262715
696,0.22895548401565516
697,0.2217177740462743
698,0.17328985712084294
699,0.22979341841262715
700,0.165498998045876
701,0.27126091948029457
702,0.15504191518362323
703,0.2217177740462743
704,0.15504191518362323
705,0.20913349660095265
706,0.22979341841262715
707,0.20913349660095265
708,0.2217177740462743
709,0.2217177740462743
710,0.26475824068187415
711,0.212435678539025
712,0.17328985712084294
713,0.15504191518362323
714,0.212435678539025
715,0.25072205545291393
716,0.165498998045876
717,0.212435678539025
718,0.165498998045876
719,0.2699435569572288
720,0.27126091948029457
721,0.2217177740462743
722,0.2217177740462743
723,0.27065619954679465
724,0.2699435569572288
725,0.27126091948029457
726,0.165498998045876
727,0.17328985712084294
728,0.27126091948029457
729,0.27065619954679465
730,0.15504191518362323
731,0.2699435569572288
732,0.165498998045876
733,0.20293480210952342
734,0.212435678539025
735,0.20293480210952342
736,0.2699435569572288
737,0.165498998045876
738,0.20293480210952342
739,0.26475824068187415
740,0.2699435569572288
741,0.26475824068187415
742,0.20293480210952342
743,0.20913349660095265
744,0.17328985712084294
745,0.27126091948029457
746,0.17328985712084294
747,0.2217177740462743
748,0.17328985712084294
749,0.1710801769283218
750,0.20913349660095265
751,0.15504191518362323
752,0.22895548401565516
753,0.212435678539025
754,0.20293480210952342
755,0.27126091948029457
756,0.17328985712084294
757,0.22895548401565516
758,0.17328985712084294
759,0.15504191518362323
760,0.25072205545291393
761,0.2617759988907055
762,0.1710801769283218
763,0.22895548401565516
764,0.20913349660095265
765,0.2217177740462743
766,0.25072205545291393
767,0.2617759988907055
768,0.1710801769283218
769,0.2699435569572288
770,0.26475824068187415
771,0.22895548401565516
772,0.2699435569572288
773,0.20913349660095265
774,0.20293480210952342
775,0.207819026662783
776,0.207819026662783
777,0.20825523464908818
778,0.207819026662783
779,0.21373430232703902
780,0.18641666939929125
781,0.17378556346024826
782,0.21373430232703902
783,0.2081653875951664
784,0.20161600180434391
785,0.20161600180434391
786,0.20754113520327308
787,0.21940844959989889
788,0.20754113520327308
789,0.21940844959989889
790,0.19900074930453232
791,0.21373430232703902
792,0.20161600180434391
793,0.22586447012239597
794,0.207819026662783
795,0.21955749440699035
796,0.2081653875951664
797,0.20754113520327308
798,0.21940844959989889
799,0.207819026662783
800,0.18641666939929125
801,0.20600992114012281
802,0.17378556346024826
803,0.207819026662783
804,0.20161600180434391
805,0.20161600180434391
806,0.20754113520327308
807,0.22586447012239597
808,0.207819026662783
809,0.20600992114012281
810,0.21940844959989889
811,0.21940844959989889
812,0.207819026662783
813,0.20825523464908818
814,0.19900074930453232
815,0.207819026662783
816,0.20754113520327308
817,0.18641666939929125
818,0.18641666939929125
819,0.21955749440699035
820,0.17378556346024826
821,0.19197197182535164
822,0.1568799127744038
823,0.20825523464908818
824,0.207819026662783
825,0.20754113520327308
826,0.18641666939929125
827,0.21940844959989889
828,0.21955749440699035
829,0.19900074930453232
830,0.19900074930453232
831,0.207819026662783
832,0.22586447012239597
833,0.22586447012239597
834,0.21940844959989889
835,0.17378556346024826
836,0.20600992114012281
837,0.18641666939929125
838,0.19900074930453232
839,0.20161600180434391
840,0.2081653875951664
841,0.20161600180434391
842,0.2081653875951664
843,0.20825523464908818
844,0.21955749440699035
845,0.1568799127744038
846,0.20825523464908818
847,0.21955749440699035
848,0.21940844959989889
849,0.19900074930453232
850,0.2081653875951664
851,0.1568799127744038
852,0.20161600180434391
853,0.15594503103597454
854,0.21955749440699035
855,0.22586447012239597
856,0.21373430232703902
857,0.207819026662783
858,0.22586447012239597
859,0.21373430232703902
860,0.21940844959989889
861,0.20161600180434391
862,0.17378556346024826
863,0.19900074930453232
864,0.19900074930453232
865,0.20600992114012281
866,0.21373430232703902
867,0.21373430232703902
868,0.21373430232703902
869,0.18641666939929125
870,0.22586447012239597
871,0.20825523464908818
872,0.21373430232703902
873,0.21940844959989889
874,0.20825523464908818
875,0.19197197182535164
876,0.1568799127744038
877,0.20825523464908818
878,0.207819026662783
879,0.15594503103597454
880,0.2081653875951664
881,0.2081653875951664
882,0.20161600180434391
883,0.207819026662783
884,0.17378556346024826
885,0.20600992114012281
886,0.19900074930453232
887,0.20161600180434391
888,0.18641666939929125
889,0.1568799127744038
890,0.18641666939929125
891,0.207819026662783
892,0.20825523464908818
893,0.2081653875951664
894,0.19900074930453232
895,0.20825523464908818
896,0.22586447012239597
897,0.21373430232703902
898,0.22586447012239597
899,0.21940844959989889
900,0.20161600180434391
901,0.17378556346024826
902,0.17378556346024826
903,0.21955749440699035
904,0.20825523464908818
905,0.18641666939929125
906,0.20825523464908818
907,0.15594503103597454
908,0.207819026662783
909,0.20600992114012281
910,0.21373430232703902
911,0.2081653875951664
912,0.15594503103597454
913,0.207819026662783
914,0.20825523464908818
915,0.15594503103597454
916,0.18641666939929125
917,0.2081653875951664
918,0.20754113520327308
919,0.19900074930453232
920,0.20161600180434391
921,0.20754113520327308
922,0.20825523464908818
923,0.2081653875951664
924,0.20161600180434391
925,0.20600992114012281
926,0.20754113520327308
927,0.20754113520327308
928,0.21940844959989889
929,0.21955749440699035
930,0.207819026662783
931,0.20825523464908818
932,0.207819026662783
933,0.20161600180434391
934,0.19197197182535164
935,0.22586447012239597
936,0.20161600180434391
937,0.20754113520327308
938,0.1568799127744038
939,0.19900074930453232
940,0.20754113520327308
941,0.20161600180434391
942,0.2822362148708654
943,0.26916108222131063
944,0.2910348932277518
945,0.27780290846752576
946,0.2910348932277518
947,0.2738014353694777
948,0.2738014353694777
949,0.27473366846688124
950,0.27572248995709875
951,0.24013420899431354
952,0.2822362148708654
953,0.2738014353694777
954,0.24013420899431354
955,0.26916108222131063
956,0.24013420899431354
957,0.2917468290625993
958,0.2789128132964774
959,0.27912082707391456
960,0.2789128132964774
961,0.27572248995709875
962,0.2789128132964774
963,0.2800781022196947
964,0.2822362148708654
965,0.27780290846752576
966,0.2738014353694777
967,0.2789128132964774
968,0.2910348932277518
969,0.2738014353694777
970,0.2800781022196947
971,0.2800781022196947
972,0.2789128132964774
973,0.27473366846688124
974,0.2917468290625993
975,0.26682958344979135
976,0.27912082707391456
977,0.2789128132964774
978,0.26916108222131063
979,0.2822362148708654
980,0.2822362148708654
981,0.24013420899431354
982,0.2789128132964774
983,0.24013420899431354
984,0.27493398839099
985,0.2738014353694777
986,0.26916108222131063
987,0.27912082707391456
988,0.27106608984627456
989,0.26682958344979135
990,0.26682958344979135
991,0.27473366846688124
992,0.27106608984627456
993,0.26916108222131063
994,0.24013420899431354
995,0.27106608984627456
996,0.26682958344979135
997,0.27473366846688124
998,0.24013420899431354
999,0.2918245110743422
1000,0.27493398839099
1001,0.26682958344979135
1002,0.2910348932277518
1003,0.26916108222131063
1004,0.24013420899431354
1005,0.2738014353694777
1006,0.2918245110743422
1007,0.24013420899431354
1008,0.27106608984627456
1009,0.27473366846688124
1010,0.2800781022196947
1011,0.2910348932277518
1012,0.2910348932277518
1013,0.27106608984627456
1014,0.2738014353694777
1015,0.24013420899431354
1016,0.26916108222131063
1017,0.26682958344979135
1018,0.2910348932277518
1019,0.27493398839099
1020,0.2918245110743422
1021,0.27493398839099
1022,0.2789128132964774
1023,0.27912082707391456
1024,0.2822362148708654
1025,0.26916108222131063
1026,0.26682958344979135
1027,0.27473366846688124
1028,0.26682958344979135
1029,0.27780290846752576
1030,0.2918245110743422
1031,0.2917468290625993
1032,0.26682958344979135
1033,0.2789128132964774
1034,0.26682958344979135
1035,0.2910348932277518
1036,0.27106608984627456
1037,0.27106608984627456
1038,0.2910348932277518
1039,0.27106608984627456
1040,0.26682958344979135
1041,0.2730941206601776
1042,0.2730941206601776
1043,0.33362897291116206
1044,0.3121079634726315
1045,0.3121079634726315
1046,0.2872664976817719
1047,0.2872664976817719
1048,0.27751084668014536
1049,0.32130632533298886
1050,0.33362897291116206
1051,0.270120726913416
1052,0.2872664976817719
1053,0.22042984848686192
1054,0.32130632533298886
1055,0.27751084668014536
1056,0.2872664976817719
1057,0.23129930668529994
1058,0.24804175307137327
1059,0.37264215421355035
1060,0.27751084668014536
1061,0.24108292590030542
1062,0.2730941206601776
1063,0.37264215421355035
1064,0.24804175307137327
1065,0.24804175307137327
1066,0.21927666388494466
1067,0.24804175307137327
1068,0.22042984848686192
1069,0.270120726913416
1070,0.32130632533298886
1071,0.270120726913416
1072,0.22042984848686192
1073,0.2723062252461625
1074,0.3121079634726315
1075,0.26413873213600597
1076,0.2730941206601776
1077,0.26413873213600597
1078,0.22042984848686192
1079,0.27751084668014536
1080,0.37264215421355035
1081,0.22042984848686192
1082,0.32130632533298886
1083,0.23129930668529994
1084,0.26413873213600597
1085,0.37264215421355035
1086,0.2730941206601776
1087,0.3121079634726315
1088,0.270120726913416
1089,0.2723062252461625
1090,0.2872664976817719
1091,0.26413873213600597
1092,0.22042984848686192
1093,0.22042984848686192
1094,0.33362897291116206
1095,0.32130632533298886
1096,0.27751084668014536
1097,0.24108292590030542
1098,0.2872664976817719
1099,0.27751084668014536
1100,0.2872664976817719
1101,0.22042984848686192
1102,0.37264215421355035
1103,0.2872664976817719
1104,0.23129930668529994
1105,0.21927666388494466
1106,0.22042984848686192
1107,0.2872664976817719
1108,0.3121079634726315
1109,0.24108292590030542
1110,0.3121079634726315
1111,0.27751084668014536
1112,0.33362897291116206
1113,0.33362897291116206
1114,0.24804175307137327
1115,0.37264215421355035
1116,0.24108292590030542
1117,0.22042984848686192
1118,0.24108292590030542
1119,0.23129930668529994
1120,0.37264215421355035
1121,0.37264215421355035
1122,0.23129930668529994
1123,0.2730941206601776
1124,0.21927666388494466
1125,0.26413873213600597
1126,0.270120726913416
1127,0.3121079634726315
1128,0.2730941206601776
1129,0.2872664976817719
1130,0.24108292590030542
1131,0.26413873213600597
1132,0.24108292590030542
1133,0.2723062252461625
1134,0.24804175307137327
1135,0.24804175307137327
1136,0.26413873213600597
1137,0.27751084668014536
1138,0.3121079634726315
1139,0.2872664976817719
1140,0.2723062252461625
1141,0.2730941206601776
1142,0.2723062252461625
1143,0.293221282181126
1144,0.24606482601216545
1145,0.2981508815366347
1146,0.28118591306412527
1147,0.3164360294014748
1148,0.27558456975635365
1149,0.28118591306412527
1150,0.3319956029688116
1151,0.29850685728388215
1152,0.2883714905962525
1153,0.27611809544822424
1154,0.3164360294014748
1155,0.293221282181126
1156,0.28118591306412527
1157,0.25706749351113634
1158,0.24606482601216545
1159,0.2849173488971289
1160,0.3254367456015136
1161,0.24606482601216545
1162,0.25706749351113634
1163,0.3864647505638898
1164,0.29850685728388215
1165,0.293221282181126
1166,0.25706749351113634
1167,0.31555773839248996
1168,0.2981508815366347
1169,0.2883714905962525
1170,0.27558456975635365
1171,0.31555773839248996
1172,0.27611809544822424
1173,0.28614526795896134
1174,0.294503997274537
1175,0.27611809544822424
1176,0.31555773839248996
1177,0.29850685728388215
1178,0.3319956029688116
1179,0.2981508815366347
1180,0.31555773839248996
1181,0.3254367456015136
1182,0.24552266485339827
1183,0.24552266485339827
1184,0.3319956029688116
1185,0.2981508815366347
1186,0.3593441559728267
1187,0.28118591306412527
1188,0.24606482601216545
1189,0.31555773839248996
1190,0.24606482601216545
1191,0.24606482601216545
1192,0.27558456975635365
1193,0.3254367456015136
1194,0.3864647505638898
1195,0.31555773839248996
1196,0.25706749351113634
1197,0.24552266485339827
1198,0.2849173488971289
1199,0.27611809544822424
1200,0.24552266485339827
1201,0.294503997274537
1202,0.28118591306412527
1203,0.3319956029688116
1204,0.3254367456015136
1205,0.24552266485339827
1206,0.24606482601216545
1207,0.28118591306412527
1208,0.28614526795896134
1209,0.3864647505638898
1210,0.28118591306412527
1211,0.293221282181126
1212,0.28614526795896134
1213,0.24552266485339827
1214,0.27611809544822424
1215,0.31555773839248996
1216,0.294503997274537
1217,0.2843114768549999
1218,0.2843114768549999
1219,0.25679638756630896
1220,0.44316636662799236
1221,0.28918554989377027
1222,0.2603194728204615
1223,0.25679638756630896
1224,0.44316636662799236
1225,0.2843114768549999
1226,0.44316636662799236
1227,0.2588858468263355
1228,0.30694463925787085
1229,0.25679638756630896
1230,0.44316636662799236
1231,0.24853101919795637
1232,0.2588858468263355
1233,0.27065619954679465
1234,0.2588858468263355
1235,0.28918554989377027
1236,0.25679638756630896
1237,0.2588858468263355
1238,0.2533653026794985
1239,0.44316636662799236
1240,0.44316636662799236
1241,0.2533653026794985
1242,0.44316636662799236
1243,0.30694463925787085
1244,0.30694463925787085
1245,0.30694463925787085
1246,0.27065619954679465
1247,0.27065619954679465
1248,0.44316636662799236
1249,0.2588858468263355
1250,0.44316636662799236
1251,0.2588858468263355
1252,0.24853101919795637
1253,0.28918554989377027
